Genome	contig	Start	Stop	protID
GCA_000007265	AE009948.1	613696	615421	608
GCA_000007265	AE009948.1	615514	616156	609
GCA_000007265	AE009948.1	616176	616662	610
GCA_000007265	AE009948.1	616674	617130	611
GCA_000007265	AE009948.1	617327	618635	612
GCA_000007265	AE009948.1	618742	619807	613
GCA_000007265	AE009948.1	620035	621319	614
GCA_000007265	AE009948.1	621311	621824	615
GCA_000007265	AE009948.1	621880	623254	616
GCA_000007265	AE009948.1	623354	624710	617
GCA_000007265	AE009948.1	624826	625039	618
GCA_000007265	AE009948.1	625156	625894	619
GCA_000007265	AE009948.1	626214	626733	620
GCA_000007265	AE009948.1	626861	627050	621
GCA_000007265	AE009948.1	627078	627387	622
GCA_000007265	AE009948.1	627569	627899	623
GCA_000007265	AE009948.1	628018	628630	624
GCA_000007265	AE009948.1	628887	629163	625
GCA_000007265	AE009948.1	629819	630167	626
GCA_000007265	AE009948.1	630360	631569	627
GCA_000007265	AE009948.1	631949	633614	628
GCA_000007265	AE009948.1	633702	634626	629
GCA_000007265	AE009948.1	634627	635545	630
GCA_000007265	AE009948.1	635501	636353	631
GCA_000007265	AE009948.1	636391	639103	632
GCA_000007265	AE009948.1	639410	639947	633
GCA_000007265	AE009948.1	640162	640801	634
GCA_000007265	AE009948.1	641014	641173	635
GCA_000007265	AE009948.1	641898	642075	636
GCA_000007265	AE009948.1	643419	643689	637
GCA_000007265	AE009948.1	643749	644901	638
GCA_000007265	AE009948.1	645100	646093	639
GCA_000007265	AE009948.1	646095	646914	640
GCA_000007265	AE009948.1	646915	647701	641
GCA_000007265	AE009948.1	648325	648631	642
GCA_000007265	AE009948.1	648630	649479	643
GCA_000007265	AE009948.1	649475	650198	644
GCA_000007265	AE009948.1	650190	650496	645
GCA_000007265	AE009948.1	650479	650956	646
GCA_000007265	AE009948.1	650945	651875	647
GCA_000007265	AE009948.1	651867	652746	648
GCA_000007265	AE009948.1	652742	654746	649
GCA_000007265	AE009948.1	654742	655696	650
GCA_000007265	AE009948.1	655692	657888	651
GCA_000007265	AE009948.1	657892	659104	652
GCA_000007265	AE009948.1	659072	659648	653
GCA_000007265	AE009948.1	659990	660332	654
GCA_000007265	AE009948.1	660365	660881	655
GCA_000007265	AE009948.1	660932	663590	656
GCA_000007265	AE009948.1	663635	666881	657
GCA_000007265	AE009948.1	667064	668150	658
GCA_000007265	AE009948.1	668170	668989	659
GCA_000007265	AE009948.1	669127	670159	660
GCA_000007265	AE009948.1	670193	671213	661
GCA_000007265	AE009948.1	671247	672309	662
GCA_000007265	AE009948.1	672432	673662	663
GCA_000007265	AE009948.1	673671	674115	664
GCA_000007265	AE009948.1	674199	674466	665
GCA_000007265	AE009948.1	674703	675024	666
GCA_000007265	AE009948.1	675120	675792	667
GCA_000007265	AE009948.1	675848	677294	668
GCA_000007265	AE009948.1	677554	678340	669
GCA_000007265	AE009948.1	678417	679056	670
GCA_000007265	AE009948.1	679272	679929	671
GCA_000007265	AE009948.1	679925	680699	672
GCA_000007265	AE009948.1	680862	681681	673
GCA_000007265	AE009948.1	681717	682602	674
GCA_000007265	AE009948.1	682794	683376	675
GCA_000007265	AE009948.1	683389	684523	676
GCA_000007265	AE009948.1	684659	685178	677
GCA_000007265	AE009948.1	685191	686184	678
GCA_000007265	AE009948.1	686390	687941	679
GCA_000007265	AE009948.1	688007	689033	680
GCA_000007265	AE009948.1	689049	690849	681
GCA_000007265	AE009948.1	690877	691549	682
GCA_000007265	AE009948.1	691665	692283	683
GCA_000007265	AE009948.1	692299	693700	684
GCA_000007265	AE009948.1	693717	694764	685
GCA_000007265	AE009948.1	694887	695727	686
GCA_000007265	AE009948.1	695879	696692	687
GCA_000007265	AE009948.1	696707	698498	688
GCA_000007265	AE009948.1	698555	699641	689
GCA_000007265	AE009948.1	699850	700855	690
GCA_000007265	AE009948.1	700986	702453	691
GCA_000007265	AE009948.1	702497	703496	692
GCA_000007265	AE009948.1	703497	704832	693
GCA_000007265	AE009948.1	705288	707232	694
GCA_000007265	AE009948.1	707453	708158	695
GCA_000007265	AE009948.1	708255	709275	696
GCA_000007265	AE009948.1	709442	710009	697
GCA_000007265	AE009948.1	710057	710708	698
GCA_000007265	AE009948.1	710719	711415	699
GCA_000007265	AE009948.1	711427	712228	700
GCA_000007265	AE009948.1	712239	712995	701
GCA_000007265	AE009948.1	713334	714045	702
GCA_000007265	AE009948.1	714037	715387	703
GCA_000007265	AE009948.1	715390	716200	704
GCA_000007265	AE009948.1	716202	716571	705
GCA_000007265	AE009948.1	716746	717433	706
GCA_000007265	AE009948.1	717440	720980	707
GCA_000007265	AE009948.1	721070	721868	708
GCA_000007265	AE009948.1	721867	722692	709
GCA_000007265	AE009948.1	722691	724302	710
GCA_000007265	AE009948.1	724338	725151	711
GCA_000007265	AE009948.1	725150	726053	712
GCA_000007265	AE009948.1	726058	726187	713
GCA_000007265	AE009948.1	726319	727363	714
GCA_000007265	AE009948.1	727467	729630	715
GCA_000007265	AE009948.1	729592	730051	716
GCA_000007265	AE009948.1	730131	730395	717
GCA_000007265	AE009948.1	730622	731558	718
GCA_000007265	AE009948.1	731550	732324	719
GCA_000007265	AE009948.1	732338	732737	720
GCA_000007265	AE009948.1	732733	733165	721
GCA_000007265	AE009948.1	733205	733481	722
GCA_000007265	AE009948.1	733820	734747	723
GCA_000007265	AE009948.1	734876	736163	724
GCA_000007265	AE009948.1	736289	736502	725
GCA_000007265	AE009948.1	736625	737423	726
GCA_000007265	AE009948.1	737524	738865	727
GCA_000007265	AE009948.1	739593	740703	728
GCA_000007265	AE009948.1	740683	741334	729
GCA_000007265	AE009948.1	741351	742545	730
GCA_000007265	AE009948.1	742559	743030	731
GCA_000007265	AE009948.1	743104	744595	732
GCA_000007265	AE009948.1	744769	745672	733
GCA_000007265	AE009948.1	745707	746349	734
GCA_000007265	AE009948.1	746370	746844	735
GCA_000007265	AE009948.1	747138	747756	736
GCA_000007265	AE009948.1	747788	748637	737
GCA_000007265	AE009948.1	748792	749317	738
GCA_000007265	AE009948.1	749300	749690	739
GCA_000007265	AE009948.1	749748	751548	740
GCA_000007265	AE009948.1	751756	754552	741
GCA_000007265	AE009948.1	754677	755811	742
GCA_000007265	AE009948.1	755983	757252	743
GCA_000007265	AE009948.1	757603	758800	744
GCA_000007265	AE009948.1	758980	759739	745
GCA_000007265	AE009948.1	759915	760608	746
GCA_000007265	AE009948.1	760739	762782	747
GCA_000007265	AE009948.1	762796	763393	748
GCA_000007265	AE009948.1	763533	764580	749
GCA_000007265	AE009948.1	764726	766094	750
GCA_000007265	AE009948.1	766280	767501	751
GCA_000007265	AE009948.1	767671	768316	752
GCA_000007265	AE009948.1	768494	770033	753
GCA_000007265	AE009948.1	770209	771754	754
GCA_000007265	AE009948.1	771839	772220	755
GCA_000007265	AE009948.1	772340	773075	756
GCA_000007265	AE009948.1	773067	773730	757
GCA_000007265	AE009948.1	773745	774576	758
GCA_000007265	AE009948.1	774810	776397	759
GCA_000007265	AE009948.1	776581	776848	760
GCA_000007265	AE009948.1	776840	777605	761
GCA_000007265	AE009948.1	777739	778480	762
GCA_000007265	AE009948.1	778579	779233	763
GCA_000007265	AE009948.1	779216	781454	764
GCA_000007265	AE009948.1	781579	782389	765
GCA_000007265	AE009948.1	782399	783344	766
GCA_000007265	AE009948.1	783402	784395	767
GCA_000007265	AE009948.1	784570	785299	768
GCA_000007265	AE009948.1	785352	786390	769
GCA_000007265	AE009948.1	786469	787078	770
GCA_000007265	AE009948.1	787415	788267	771
GCA_000007265	AE009948.1	788259	790128	772
GCA_000007265	AE009948.1	790144	791572	773
GCA_000007265	AE009948.1	791640	792735	774
GCA_000007265	AE009948.1	792901	794044	775
GCA_000007265	AE009948.1	794068	795325	776
GCA_000007265	AE009948.1	795425	796490	777
GCA_000007265	AE009948.1	796544	796982	778
GCA_000007265	AE009948.1	797068	798097	779
GCA_000007265	AE009948.1	798249	798930	780
GCA_000007265	AE009948.1	799080	799782	781
GCA_000007265	AE009948.1	799853	800810	782
GCA_000007265	AE009948.1	800905	801625	783
GCA_000007265	AE009948.1	801697	802849	784
GCA_000007265	AE009948.1	802900	803848	785
GCA_000007265	AE009948.1	803863	805669	786
GCA_000007265	AE009948.1	805863	806490	787
GCA_000007265	AE009948.1	806563	807271	788
GCA_000007265	AE009948.1	807331	808261	789
GCA_000007265	AE009948.1	808502	808988	790
GCA_000007265	AE009948.1	809003	811622	791
GCA_000007265	AE009948.1	811703	812420	792
GCA_000007265	AE009948.1	812507	813326	793
GCA_000007265	AE009948.1	813526	813715	794
GCA_000007265	AE009948.1	813747	814041	795
GCA_000007265	AE009948.1	814082	814301	796
GCA_000007265	AE009948.1	814303	815062	797
GCA_000007265	AE009948.1	815146	815710	798
GCA_000007265	AE009948.1	815950	816910	799
GCA_000007265	AE009948.1	817112	819272	800
GCA_000007265	AE009948.1	819349	819574	801
GCA_000007265	AE009948.1	819956	820220	802
GCA_000007265	AE009948.1	820224	821958	803
GCA_000007265	AE009948.1	822107	823535	804
GCA_000007265	AE009948.1	823674	824928	805
GCA_000007265	AE009948.1	824960	826043	806
GCA_000007265	AE009948.1	826187	826817	807
GCA_000007265	AE009948.1	826903	827401	808
GCA_000007265	AE009948.1	827400	829065	809
GCA_000007265	AE009948.1	829328	830198	810
GCA_000007265	AE009948.1	830448	831645	811
GCA_000007265	AE009948.1	832165	834427	812
GCA_000007265	AE009948.1	834493	835039	813
GCA_000007265	AE009948.1	835434	836001	814
GCA_000007265	AE009948.1	835997	836552	815
GCA_000007265	AE009948.1	836555	837842	816
GCA_000007265	AE009948.1	838015	838498	817
GCA_000007265	AE009948.1	838581	839262	818
GCA_000007265	AE009948.1	839263	840061	819
GCA_000007265	AE009948.1	840062	840833	820
GCA_000007265	AE009948.1	840846	841518	821
GCA_000007265	AE009948.1	841644	842904	822
GCA_000007265	AE009948.1	843005	843560	823
GCA_000007265	AE009948.1	843552	844836	824
GCA_000007265	AE009948.1	844858	845719	825
GCA_000007265	AE009948.1	845720	846641	826
GCA_000007265	AE009948.1	846657	847113	827
GCA_000007265	AE009948.1	847294	847804	828
GCA_000007265	AE009948.1	847955	849902	829
GCA_000007265	AE009948.1	849913	850933	830
GCA_000007265	AE009948.1	850936	853237	831
GCA_000007265	AE009948.1	853442	855311	832
GCA_000007265	AE009948.1	855352	856492	833
GCA_000007265	AE009948.1	856481	856934	834
GCA_000007265	AE009948.1	856939	857614	835
GCA_000007265	AE009948.1	857610	859041	836
GCA_000007265	AE009948.1	859372	859573	837
GCA_000007265	AE009948.1	859605	860322	838
GCA_000007265	AE009948.1	860339	860837	839
GCA_000007265	AE009948.1	860836	861373	840
GCA_000007265	AE009948.1	861388	862894	841
GCA_000007265	AE009948.1	862909	863791	842
GCA_000007265	AE009948.1	863864	865271	843
GCA_000007265	AE009948.1	865283	865697	844
GCA_000007265	AE009948.1	865761	865992	845
GCA_000007265	AE009948.1	866054	867326	846
GCA_000007265	AE009948.1	867327	867519	847
GCA_000007265	AE009948.1	867593	868451	848
GCA_000007265	AE009948.1	868742	869783	849
GCA_000007265	AE009948.1	869865	870387	850
GCA_000007265	AE009948.1	870440	872846	851
GCA_000007265	AE009948.1	872914	873817	852
GCA_000007265	AE009948.1	873994	877228	853
GCA_000007265	AE009948.1	877214	880841	854
GCA_000007265	AE009948.1	880853	881771	855
GCA_000007265	AE009948.1	881803	883180	856
GCA_000007265	AE009948.1	883307	885218	857
GCA_000007265	AE009948.1	885367	886336	858
GCA_000007265	AE009948.1	886410	887409	859
GCA_000007265	AE009948.1	887535	888924	860
GCA_000007265	AE009948.1	888983	890741	861
GCA_000007265	AE009948.1	890838	891828	862
GCA_000007265	AE009948.1	891935	892721	863
GCA_000007265	AE009948.1	892720	894064	864
GCA_000007265	AE009948.1	894203	895055	865
GCA_000007265	AE009948.1	895057	896017	866
GCA_000007265	AE009948.1	896070	897423	867
GCA_000007265	AE009948.1	897545	897917	868
GCA_000007265	AE009948.1	897941	898322	869
GCA_000007265	AE009948.1	898413	899544	870
GCA_000007265	AE009948.1	899547	900285	871
GCA_000007265	AE009948.1	900285	901056	872
GCA_000007265	AE009948.1	901045	901702	873
GCA_000007265	AE009948.1	902089	906202	874
GCA_000007265	AE009948.1	906203	907073	875
GCA_000007265	AE009948.1	907069	907411	876
GCA_000007265	AE009948.1	907397	908063	877
GCA_000007265	AE009948.1	910406	910823	878
GCA_000007265	AE009948.1	910958	912791	879
GCA_000007265	AE009948.1	913037	915671	880
GCA_000007265	AE009948.1	915770	916430	881
GCA_000007265	AE009948.1	916438	916903	882
GCA_000007265	AE009948.1	916902	917337	883
GCA_000007265	AE009948.1	917488	920281	884
GCA_000007265	AE009948.1	920280	921384	885
GCA_000007265	AE009948.1	921504	922143	886
GCA_000007265	AE009948.1	922853	923465	887
GCA_000007265	AE009948.1	923638	924856	888
GCA_000007265	AE009948.1	924937	925141	889
GCA_000007265	AE009948.1	925601	925832	890
GCA_000007265	AE009948.1	925828	926251	891
GCA_000007265	AE009948.1	926755	927109	892
GCA_000007265	AE009948.1	927454	929374	893
GCA_000007265	AE009948.1	929750	930683	894
GCA_000007265	AE009948.1	930679	931681	895
GCA_000007265	AE009948.1	931677	933855	896
GCA_000007265	AE009948.1	933857	935264	897
GCA_000007265	AE009948.1	935377	936304	898
GCA_000007265	AE009948.1	936287	936794	899
GCA_000007265	AE009948.1	936768	937266	900
GCA_000007265	AE009948.1	937382	937604	901
GCA_000007265	AE009948.1	937646	938852	902
GCA_000007265	AE009948.1	939029	940415	903
GCA_000007265	AE009948.1	940443	940827	904
GCA_000007265	AE009948.1	940845	941160	905
GCA_000007265	AE009948.1	941540	942323	906
GCA_000007265	AE009948.1	942334	943033	907
GCA_000007265	AE009948.1	943033	943402	908
GCA_000007265	AE009948.1	943546	946651	909
GCA_000007265	AE009948.1	946731	947754	910
GCA_000007265	AE009948.1	947802	949305	911
GCA_000007265	AE009948.1	949475	950033	912
GCA_000007265	AE009948.1	950301	952116	913
GCA_000007265	AE009948.1	952292	953426	914
GCA_000007265	AE009948.1	953604	953934	915
GCA_000007265	AE009948.1	954068	954710	916
GCA_000007265	AE009948.1	954719	955349	917
GCA_000007265	AE009948.1	955410	956196	918
GCA_000007265	AE009948.1	956279	956513	919
GCA_000007265	AE009948.1	956581	957502	920
GCA_000007265	AE009948.1	957607	958198	921
GCA_000007265	AE009948.1	958496	958913	922
GCA_000007265	AE009948.1	958977	960027	923
GCA_000007265	AE009948.1	960171	961707	924
GCA_000007265	AE009948.1	961699	962761	925
GCA_000007265	AE009948.1	962762	963719	926
GCA_000007265	AE009948.1	963923	965294	927
GCA_000007265	AE009948.1	965414	966404	928
GCA_000007265	AE009948.1	966642	969102	929
GCA_000007265	AE009948.1	969108	969852	930
GCA_000007265	AE009948.1	969867	970281	931
GCA_000007265	AE009948.1	970433	971396	932
GCA_000007265	AE009948.1	971458	972586	933
GCA_000007265	AE009948.1	972845	973229	934
GCA_000007265	AE009948.1	973261	973651	935
GCA_000007265	AE009948.1	973716	975279	936
GCA_000007265	AE009948.1	975491	976190	937
GCA_000007265	AE009948.1	976303	977638	938
GCA_000007265	AE009948.1	977715	978459	939
GCA_000007265	AE009948.1	978591	979440	940
GCA_000007265	AE009948.1	979471	979819	941
GCA_000007265	AE009948.1	979787	979961	942
GCA_000007265	AE009948.1	980126	981089	943
GCA_000007265	AE009948.1	981114	981867	944
GCA_000007265	AE009948.1	981868	983824	945
GCA_000007265	AE009948.1	983933	984602	946
GCA_000007265	AE009948.1	984598	985537	947
GCA_000007265	AE009948.1	985579	986650	948
GCA_000007265	AE009948.1	987102	988764	949
GCA_000007265	AE009948.1	988796	989570	950
GCA_000007265	AE009948.1	989559	990246	951
GCA_000007265	AE009948.1	990312	991878	952
GCA_000007265	AE009948.1	991895	992228	953
GCA_000007265	AE009948.1	992316	993630	954
GCA_000007265	AE009948.1	993613	994294	955
GCA_000007265	AE009948.1	994455	997005	956
GCA_000007265	AE009948.1	997150	997804	957
GCA_000007265	AE009948.1	997837	998596	958
GCA_000007265	AE009948.1	998607	999411	959
GCA_000007265	AE009948.1	999422	1000310	960
GCA_000007265	AE009948.1	1000299	1001217	961
GCA_000007265	AE009948.1	1001262	1002123	962
GCA_000007265	AE009948.1	1002307	1003618	963
GCA_000007265	AE009948.1	1003685	1004450	964
GCA_000007265	AE009948.1	1004439	1004721	965
GCA_000007265	AE009948.1	1004713	1005127	966
GCA_000007265	AE009948.1	1005169	1006102	967
GCA_000007265	AE009948.1	1006114	1006999	968
GCA_000007265	AE009948.1	1007090	1007522	969
GCA_000007265	AE009948.1	1007534	1008806	970
GCA_000007265	AE009948.1	1008839	1009430	971
GCA_000007265	AE009948.1	1009536	1010415	972
GCA_000007265	AE009948.1	1010520	1013151	973
GCA_000007265	AE009948.1	1013162	1013864	974
GCA_000007265	AE009948.1	1014000	1016121	975
GCA_000007265	AE009948.1	1016215	1017058	976
GCA_000007265	AE009948.1	1017195	1018224	977
GCA_000007265	AE009948.1	1018285	1019047	978
GCA_000007265	AE009948.1	1019043	1020018	979
GCA_000007265	AE009948.1	1020014	1020977	980
GCA_000007265	AE009948.1	1021215	1021764	981
GCA_000007265	AE009948.1	1021784	1022546	982
GCA_000007265	AE009948.1	1022532	1023384	983
GCA_000007265	AE009948.1	1023659	1024232	984
GCA_000007265	AE009948.1	1024432	1025917	985
GCA_000007265	AE009948.1	1026072	1026807	986
GCA_000007265	AE009948.1	1026818	1028558	987
GCA_000007265	AE009948.1	1029093	1029216	988
GCA_000007265	AE009948.1	1030101	1030785	989
GCA_000007265	AE009948.1	1030870	1031194	990
GCA_000007265	AE009948.1	1031541	1032075	991
GCA_000007265	AE009948.1	1032086	1032233	992
GCA_000007265	AE009948.1	1032229	1032781	993
GCA_000007265	AE009948.1	1032785	1033235	994
GCA_000007265	AE009948.1	1033629	1033890	995
GCA_000007265	AE009948.1	1033882	1034689	996
GCA_000007265	AE009948.1	1034697	1035126	997
GCA_000007265	AE009948.1	1035252	1035507	998
GCA_000007265	AE009948.1	1035527	1036118	999
GCA_000007265	AE009948.1	1036131	1036437	1000
GCA_000007265	AE009948.1	1036565	1037480	1001
GCA_000007265	AE009948.1	1037482	1037845	1002
GCA_000007265	AE009948.1	1037949	1038207	1003
GCA_000007265	AE009948.1	1038220	1042150	1004
GCA_000007265	AE009948.1	1042460	1042628	1005
GCA_000007265	AE009948.1	1042634	1043909	1006
GCA_000007265	AE009948.1	1043908	1044151	1007
GCA_000007265	AE009948.1	1044134	1044608	1008
GCA_000007265	AE009948.1	1044616	1047628	1009
GCA_000007265	AE009948.1	1047709	1048000	1010
GCA_000007265	AE009948.1	1048116	1048899	1011
GCA_000007265	AE009948.1	1048895	1049219	1012
GCA_000007265	AE009948.1	1049345	1052528	1013
GCA_000007265	AE009948.1	1052558	1053635	1014
GCA_000007265	AE009948.1	1053648	1054572	1015
GCA_000007265	AE009948.1	1054736	1056029	1016
GCA_000007265	AE009948.1	1056040	1056670	1017
GCA_000007265	AE009948.1	1056682	1057384	1018
GCA_000007265	AE009948.1	1057596	1058829	1019
GCA_000007265	AE009948.1	1058868	1060410	1020
GCA_000007265	AE009948.1	1060540	1060879	1021
GCA_000007265	AE009948.1	1061048	1062125	1022
GCA_000007265	AE009948.1	1063394	1064990	1023
GCA_000007265	AE009948.1	1065108	1066779	1024
GCA_000007265	AE009948.1	1066867	1067887	1025
GCA_000007265	AE009948.1	1067913	1068792	1026
GCA_000007265	AE009948.1	1068760	1069579	1027
GCA_000007265	AE009948.1	1069571	1069904	1028
GCA_000007265	AE009948.1	1069932	1070919	1029
GCA_000007265	AE009948.1	1070915	1072115	1030
GCA_000007265	AE009948.1	1072107	1072956	1031
GCA_000007265	AE009948.1	1073082	1073784	1032
GCA_000007265	AE009948.1	1073776	1074319	1033
GCA_000007265	AE009948.1	1074364	1074937	1034
GCA_000007265	AE009948.1	1075046	1076765	1035
GCA_000007265	AE009948.1	1076836	1077373	1036
GCA_000007265	AE009948.1	1077348	1078182	1037
GCA_000007265	AE009948.1	1078263	1078461	1038
GCA_000007265	AE009948.1	1078474	1080208	1039
GCA_000007265	AE009948.1	1080208	1081930	1040
GCA_000007265	AE009948.1	1081941	1082544	1041
GCA_000007265	AE009948.1	1082545	1083523	1042
GCA_000007265	AE009948.1	1083527	1084784	1043
GCA_000007265	AE009948.1	1084875	1085472	1044
GCA_000007265	AE009948.1	1085464	1086295	1045
GCA_000007265	AE009948.1	1086294	1087374	1046
GCA_000007265	AE009948.1	1087408	1087978	1047
GCA_000007265	AE009948.1	1088115	1088298	1048
